model,subject,sim_within_subject,trial,choice
wsls,131,34,84,1
repetition,131,34,85,1
wsls,131,34,85,0
repetition,131,34,86,1
wsls,131,34,86,0
repetition,131,34,87,1
wsls,131,34,87,0
repetition,131,34,88,1
wsls,131,34,88,1
repetition,131,34,89,1
wsls,131,34,89,1
repetition,131,34,90,0
wsls,131,34,90,0
repetition,131,34,91,0
wsls,131,34,91,0
repetition,131,34,92,0
wsls,131,34,92,1
repetition,131,34,93,0
wsls,131,34,93,0
repetition,131,34,94,0
wsls,131,34,94,1
repetition,131,34,95,0
wsls,131,34,95,0
repetition,131,34,96,0
wsls,131,34,96,1
repetition,131,34,97,0
wsls,131,34,97,0
repetition,131,34,98,0
wsls,131,34,98,0
repetition,131,34,99,0
wsls,131,34,99,1
repetition,131,34,100,0
wsls,131,34,100,0
repetition,131,34,101,0
wsls,131,34,101,0
repetition,131,34,102,0
wsls,131,34,102,1
repetition,131,34,103,0
wsls,131,34,103,0
repetition,131,34,104,0
wsls,131,34,104,0
repetition,131,34,105,0
wsls,131,34,105,0
repetition,131,34,106,0
wsls,131,34,106,0
repetition,131,34,107,0
wsls,131,34,107,0
repetition,131,34,108,0
wsls,131,34,108,1
repetition,131,34,109,0
wsls,131,34,109,0
repetition,131,34,110,0
wsls,131,34,110,1
repetition,131,34,111,0
wsls,131,34,111,0
repetition,131,34,112,0
wsls,131,34,112,0
repetition,131,34,113,0
wsls,131,34,113,0
repetition,131,34,114,1
wsls,131,34,114,1
repetition,131,34,115,1
wsls,131,34,115,1
repetition,131,34,116,1
wsls,131,34,116,0
repetition,131,34,117,1
wsls,131,34,117,1
repetition,131,34,118,1
wsls,131,34,118,1
repetition,131,34,119,1
wsls,131,34,119,1
repetition,131,34,120,1
wsls,131,34,120,1
repetition,131,34,121,1
wsls,131,34,121,1
repetition,131,34,122,1
wsls,131,34,122,1
repetition,131,34,123,1
wsls,131,34,123,0
repetition,131,34,124,1
wsls,131,34,124,1
repetition,131,34,125,1
wsls,131,34,125,1
repetition,131,34,126,1
wsls,131,34,126,1
repetition,131,34,127,1
wsls,131,34,127,1
repetition,131,34,128,1
wsls,131,34,128,1
repetition,131,34,129,1
wsls,131,34,129,1
repetition,131,34,130,1
wsls,131,34,130,1
repetition,131,34,131,1
wsls,131,34,131,0
repetition,131,34,132,1
wsls,131,34,132,1
repetition,131,34,133,1
wsls,131,34,133,1
repetition,131,34,134,1
wsls,131,34,134,1
repetition,131,34,135,1
wsls,131,34,135,0
repetition,131,34,136,1
wsls,131,34,136,1
repetition,131,34,137,1
wsls,131,34,137,1
repetition,131,34,138,1
wsls,131,34,138,1
repetition,131,34,139,1
wsls,131,34,139,1
repetition,131,34,140,1
wsls,131,34,140,1
repetition,131,35,1,0
wsls,131,35,1,0
repetition,131,35,2,0
wsls,131,35,2,0
repetition,131,35,3,0
wsls,131,35,3,0
repetition,131,35,4,0
wsls,131,35,4,0
repetition,131,35,5,0
wsls,131,35,5,1
repetition,131,35,6,0
wsls,131,35,6,1
repetition,131,35,7,0
wsls,131,35,7,0
repetition,131,35,8,0
wsls,131,35,8,0
repetition,131,35,9,0
wsls,131,35,9,0
repetition,131,35,10,0
wsls,131,35,10,0
repetition,131,35,11,0
wsls,131,35,11,1
repetition,131,35,12,0
wsls,131,35,12,1
repetition,131,35,13,0
wsls,131,35,13,0
repetition,131,35,14,1
wsls,131,35,14,1
repetition,131,35,15,1
wsls,131,35,15,1
repetition,131,35,16,1
wsls,131,35,16,0
repetition,131,35,17,1
wsls,131,35,17,0
repetition,131,35,18,0
wsls,131,35,18,1
repetition,131,35,19,0
wsls,131,35,19,1
repetition,131,35,20,0
wsls,131,35,20,1
repetition,131,35,21,0
wsls,131,35,21,1
repetition,131,35,22,0
wsls,131,35,22,0
repetition,131,35,23,0
wsls,131,35,23,1
repetition,131,35,24,1
wsls,131,35,24,0
repetition,131,35,25,1
wsls,131,35,25,0
repetition,131,35,26,1
wsls,131,35,26,0
repetition,131,35,27,1
wsls,131,35,27,0
repetition,131,35,28,1
wsls,131,35,28,1
repetition,131,35,29,1
wsls,131,35,29,0
repetition,131,35,30,1
wsls,131,35,30,0
repetition,131,35,31,0
wsls,131,35,31,1
repetition,131,35,32,0
wsls,131,35,32,0
repetition,131,35,33,0
wsls,131,35,33,0
repetition,131,35,34,0
wsls,131,35,34,1
repetition,131,35,35,0
wsls,131,35,35,1
repetition,131,35,36,0
wsls,131,35,36,0
repetition,131,35,37,0
wsls,131,35,37,1
repetition,131,35,38,0
wsls,131,35,38,1
repetition,131,35,39,0
wsls,131,35,39,0
repetition,131,35,40,0
wsls,131,35,40,1
repetition,131,35,41,0
wsls,131,35,41,1
repetition,131,35,42,0
wsls,131,35,42,1
repetition,131,35,43,0
wsls,131,35,43,1
repetition,131,35,44,0
wsls,131,35,44,1
repetition,131,35,45,1
wsls,131,35,45,1
repetition,131,35,46,1
wsls,131,35,46,1
repetition,131,35,47,1
wsls,131,35,47,1
repetition,131,35,48,1
wsls,131,35,48,1
repetition,131,35,49,1
wsls,131,35,49,0
repetition,131,35,50,1
wsls,131,35,50,1
repetition,131,35,51,0
wsls,131,35,51,1
repetition,131,35,52,0
wsls,131,35,52,1
repetition,131,35,53,0
wsls,131,35,53,0
repetition,131,35,54,0
wsls,131,35,54,0
repetition,131,35,55,0
wsls,131,35,55,1
repetition,131,35,56,0
wsls,131,35,56,1
repetition,131,35,57,0
wsls,131,35,57,0
repetition,131,35,58,0
wsls,131,35,58,0
repetition,131,35,59,0
wsls,131,35,59,0
repetition,131,35,60,0
wsls,131,35,60,0
repetition,131,35,61,0
wsls,131,35,61,1
repetition,131,35,62,0
wsls,131,35,62,0
repetition,131,35,63,0
wsls,131,35,63,1
repetition,131,35,64,0
wsls,131,35,64,1
repetition,131,35,65,0
wsls,131,35,65,0
repetition,131,35,66,0
wsls,131,35,66,0
repetition,131,35,67,0
wsls,131,35,67,1
repetition,131,35,68,1
wsls,131,35,68,1
repetition,131,35,69,1
wsls,131,35,69,1
repetition,131,35,70,1
wsls,131,35,70,0
repetition,131,35,71,1
wsls,131,35,71,0
repetition,131,35,72,1
wsls,131,35,72,1
repetition,131,35,73,0
wsls,131,35,73,0
repetition,131,35,74,0
wsls,131,35,74,0
repetition,131,35,75,0
wsls,131,35,75,0
repetition,131,35,76,0
wsls,131,35,76,0
repetition,131,35,77,1
wsls,131,35,77,0
repetition,131,35,78,1
wsls,131,35,78,1
repetition,131,35,79,1
wsls,131,35,79,0
repetition,131,35,80,1
wsls,131,35,80,1
repetition,131,35,81,1
wsls,131,35,81,1
repetition,131,35,82,1
wsls,131,35,82,1
repetition,131,35,83,1
wsls,131,35,83,0
repetition,131,35,84,1
wsls,131,35,84,1
repetition,131,35,85,1
wsls,131,35,85,0
repetition,131,35,86,1
wsls,131,35,86,0
repetition,131,35,87,1
wsls,131,35,87,0
repetition,131,35,88,1
wsls,131,35,88,1
repetition,131,35,89,1
wsls,131,35,89,0
repetition,131,35,90,1
wsls,131,35,90,0
repetition,131,35,91,1
wsls,131,35,91,0
repetition,131,35,92,1
wsls,131,35,92,0
repetition,131,35,93,1
wsls,131,35,93,1
repetition,131,35,94,1
wsls,131,35,94,0
repetition,131,35,95,1
wsls,131,35,95,0
repetition,131,35,96,1
wsls,131,35,96,1
repetition,131,35,97,1
wsls,131,35,97,0
repetition,131,35,98,1
wsls,131,35,98,0
repetition,131,35,99,0
wsls,131,35,99,0
repetition,131,35,100,0
wsls,131,35,100,0
repetition,131,35,101,0
wsls,131,35,101,0
repetition,131,35,102,0
wsls,131,35,102,0
repetition,131,35,103,0
wsls,131,35,103,1
repetition,131,35,104,0
wsls,131,35,104,1
repetition,131,35,105,0
wsls,131,35,105,0
repetition,131,35,106,0
wsls,131,35,106,0
repetition,131,35,107,0
wsls,131,35,107,0
repetition,131,35,108,1
wsls,131,35,108,1
repetition,131,35,109,1
wsls,131,35,109,1
repetition,131,35,110,1
wsls,131,35,110,0
repetition,131,35,111,1
wsls,131,35,111,1
repetition,131,35,112,1
wsls,131,35,112,1
repetition,131,35,113,1
wsls,131,35,113,0
repetition,131,35,114,1
wsls,131,35,114,1
repetition,131,35,115,1
wsls,131,35,115,0
repetition,131,35,116,1
wsls,131,35,116,1
repetition,131,35,117,1
wsls,131,35,117,1
repetition,131,35,118,1
wsls,131,35,118,0
repetition,131,35,119,1
wsls,131,35,119,1
repetition,131,35,120,1
wsls,131,35,120,0
repetition,131,35,121,1
wsls,131,35,121,1
repetition,131,35,122,1
wsls,131,35,122,1
repetition,131,35,123,0
wsls,131,35,123,1
repetition,131,35,124,0
wsls,131,35,124,0
repetition,131,35,125,0
wsls,131,35,125,1
repetition,131,35,126,0
wsls,131,35,126,0
repetition,131,35,127,0
wsls,131,35,127,1
repetition,131,35,128,0
wsls,131,35,128,1
repetition,131,35,129,0
wsls,131,35,129,1
repetition,131,35,130,0
wsls,131,35,130,0
repetition,131,35,131,0
wsls,131,35,131,1
repetition,131,35,132,0
wsls,131,35,132,1
repetition,131,35,133,0
wsls,131,35,133,1
repetition,131,35,134,0
wsls,131,35,134,1
repetition,131,35,135,0
wsls,131,35,135,0
repetition,131,35,136,0
wsls,131,35,136,0
repetition,131,35,137,0
wsls,131,35,137,1
repetition,131,35,138,0
wsls,131,35,138,0
repetition,131,35,139,0
wsls,131,35,139,1
repetition,131,35,140,0
wsls,131,35,140,0
repetition,131,36,1,0
wsls,131,36,1,1
repetition,131,36,2,0
wsls,131,36,2,0
repetition,131,36,3,0
wsls,131,36,3,0
repetition,131,36,4,0
wsls,131,36,4,0
repetition,131,36,5,0
wsls,131,36,5,0
repetition,131,36,6,0
wsls,131,36,6,1
repetition,131,36,7,0
wsls,131,36,7,1
repetition,131,36,8,0
wsls,131,36,8,1
repetition,131,36,9,0
wsls,131,36,9,0
repetition,131,36,10,0
wsls,131,36,10,0
repetition,131,36,11,0
wsls,131,36,11,0
repetition,131,36,12,0
wsls,131,36,12,0
repetition,131,36,13,0
wsls,131,36,13,0
repetition,131,36,14,0
wsls,131,36,14,0
repetition,131,36,15,0
wsls,131,36,15,0
repetition,131,36,16,0
wsls,131,36,16,0
repetition,131,36,17,0
wsls,131,36,17,1
repetition,131,36,18,0
wsls,131,36,18,0
repetition,131,36,19,0
wsls,131,36,19,0
repetition,131,36,20,0
wsls,131,36,20,0
repetition,131,36,21,0
wsls,131,36,21,0
repetition,131,36,22,0
wsls,131,36,22,0
repetition,131,36,23,0
wsls,131,36,23,0
repetition,131,36,24,0
wsls,131,36,24,1
repetition,131,36,25,0
wsls,131,36,25,0
repetition,131,36,26,0
wsls,131,36,26,1
repetition,131,36,27,1
wsls,131,36,27,0
repetition,131,36,28,1
wsls,131,36,28,1
repetition,131,36,29,1
wsls,131,36,29,1
repetition,131,36,30,1
wsls,131,36,30,0
repetition,131,36,31,1
wsls,131,36,31,0
repetition,131,36,32,0
wsls,131,36,32,0
repetition,131,36,33,0
wsls,131,36,33,0
repetition,131,36,34,0
wsls,131,36,34,0
repetition,131,36,35,0
wsls,131,36,35,0
repetition,131,36,36,0
wsls,131,36,36,0
repetition,131,36,37,0
wsls,131,36,37,0
repetition,131,36,38,0
wsls,131,36,38,1
repetition,131,36,39,0
wsls,131,36,39,1
repetition,131,36,40,0
wsls,131,36,40,1
repetition,131,36,41,0
wsls,131,36,41,0
repetition,131,36,42,0
wsls,131,36,42,1
repetition,131,36,43,0
wsls,131,36,43,1
repetition,131,36,44,0
wsls,131,36,44,0
repetition,131,36,45,0
wsls,131,36,45,0
repetition,131,36,46,0
wsls,131,36,46,0
repetition,131,36,47,0
wsls,131,36,47,0
repetition,131,36,48,0
wsls,131,36,48,1
repetition,131,36,49,0
wsls,131,36,49,0
repetition,131,36,50,0
wsls,131,36,50,0
repetition,131,36,51,0
wsls,131,36,51,1
repetition,131,36,52,0
wsls,131,36,52,0
repetition,131,36,53,0
wsls,131,36,53,1
repetition,131,36,54,1
wsls,131,36,54,1
repetition,131,36,55,1
wsls,131,36,55,1
repetition,131,36,56,0
wsls,131,36,56,1
repetition,131,36,57,0
wsls,131,36,57,0
repetition,131,36,58,0
wsls,131,36,58,0
repetition,131,36,59,0
wsls,131,36,59,0
repetition,131,36,60,1
wsls,131,36,60,1
repetition,131,36,61,1
wsls,131,36,61,1
repetition,131,36,62,1
wsls,131,36,62,0
repetition,131,36,63,1
wsls,131,36,63,1
repetition,131,36,64,1
wsls,131,36,64,0
repetition,131,36,65,1
wsls,131,36,65,0
repetition,131,36,66,1
wsls,131,36,66,0
repetition,131,36,67,1
wsls,131,36,67,0
repetition,131,36,68,1
wsls,131,36,68,1
repetition,131,36,69,1
wsls,131,36,69,0
repetition,131,36,70,1
wsls,131,36,70,1
repetition,131,36,71,1
wsls,131,36,71,1
repetition,131,36,72,1
wsls,131,36,72,1
repetition,131,36,73,1
wsls,131,36,73,1
repetition,131,36,74,1
wsls,131,36,74,1
repetition,131,36,75,1
wsls,131,36,75,1
repetition,131,36,76,1
wsls,131,36,76,0
repetition,131,36,77,1
wsls,131,36,77,1
repetition,131,36,78,1
wsls,131,36,78,0
repetition,131,36,79,1
wsls,131,36,79,0
repetition,131,36,80,1
wsls,131,36,80,1
repetition,131,36,81,1
wsls,131,36,81,0
repetition,131,36,82,1
wsls,131,36,82,1
repetition,131,36,83,1
wsls,131,36,83,1
repetition,131,36,84,1
wsls,131,36,84,1
repetition,131,36,85,0
wsls,131,36,85,0
repetition,131,36,86,0
wsls,131,36,86,1
repetition,131,36,87,0
wsls,131,36,87,1
repetition,131,36,88,0
wsls,131,36,88,0
repetition,131,36,89,0
wsls,131,36,89,1
repetition,131,36,90,0
wsls,131,36,90,1
repetition,131,36,91,0
wsls,131,36,91,0
repetition,131,36,92,0
wsls,131,36,92,0
repetition,131,36,93,0
wsls,131,36,93,0
repetition,131,36,94,0
wsls,131,36,94,0
repetition,131,36,95,0
wsls,131,36,95,1
repetition,131,36,96,0
wsls,131,36,96,0
repetition,131,36,97,0
wsls,131,36,97,0
repetition,131,36,98,0
wsls,131,36,98,0
repetition,131,36,99,0
wsls,131,36,99,1
repetition,131,36,100,0
wsls,131,36,100,1
repetition,131,36,101,0
wsls,131,36,101,1
repetition,131,36,102,0
wsls,131,36,102,0
repetition,131,36,103,0
wsls,131,36,103,0
repetition,131,36,104,0
wsls,131,36,104,0
repetition,131,36,105,0
wsls,131,36,105,0
repetition,131,36,106,0
wsls,131,36,106,0
repetition,131,36,107,0
wsls,131,36,107,1
repetition,131,36,108,0
wsls,131,36,108,1
repetition,131,36,109,0
wsls,131,36,109,1
repetition,131,36,110,0
wsls,131,36,110,1
repetition,131,36,111,0
wsls,131,36,111,1
repetition,131,36,112,0
wsls,131,36,112,0
repetition,131,36,113,0
wsls,131,36,113,1
repetition,131,36,114,0
wsls,131,36,114,1
repetition,131,36,115,0
wsls,131,36,115,1
repetition,131,36,116,0
wsls,131,36,116,0
repetition,131,36,117,0
wsls,131,36,117,0
repetition,131,36,118,1
wsls,131,36,118,1
repetition,131,36,119,1
wsls,131,36,119,0
repetition,131,36,120,1
wsls,131,36,120,0
repetition,131,36,121,1
wsls,131,36,121,0
repetition,131,36,122,1
wsls,131,36,122,1
repetition,131,36,123,1
wsls,131,36,123,0
repetition,131,36,124,1
wsls,131,36,124,0
repetition,131,36,125,1
wsls,131,36,125,0
repetition,131,36,126,0
wsls,131,36,126,0
repetition,131,36,127,0
wsls,131,36,127,0
repetition,131,36,128,0
wsls,131,36,128,1
repetition,131,36,129,0
wsls,131,36,129,0
repetition,131,36,130,0
wsls,131,36,130,1
repetition,131,36,131,0
wsls,131,36,131,0
repetition,131,36,132,0
wsls,131,36,132,1
repetition,131,36,133,0
wsls,131,36,133,1
repetition,131,36,134,0
wsls,131,36,134,1
repetition,131,36,135,0
wsls,131,36,135,1
repetition,131,36,136,0
wsls,131,36,136,1
repetition,131,36,137,1
wsls,131,36,137,0
repetition,131,36,138,1
wsls,131,36,138,0
repetition,131,36,139,1
wsls,131,36,139,1
repetition,131,36,140,1
wsls,131,36,140,1
repetition,131,37,1,1
wsls,131,37,1,1
repetition,131,37,2,1
wsls,131,37,2,1
repetition,131,37,3,1
wsls,131,37,3,1
repetition,131,37,4,1
wsls,131,37,4,0
repetition,131,37,5,1
wsls,131,37,5,1
repetition,131,37,6,1
wsls,131,37,6,1
repetition,131,37,7,1
wsls,131,37,7,1
repetition,131,37,8,1
wsls,131,37,8,1
repetition,131,37,9,1
wsls,131,37,9,1
repetition,131,37,10,1
wsls,131,37,10,0
repetition,131,37,11,1
wsls,131,37,11,0
repetition,131,37,12,1
wsls,131,37,12,1
repetition,131,37,13,1
wsls,131,37,13,1
repetition,131,37,14,1
wsls,131,37,14,0
repetition,131,37,15,1
wsls,131,37,15,1
repetition,131,37,16,1
wsls,131,37,16,1
repetition,131,37,17,1
wsls,131,37,17,0
repetition,131,37,18,1
wsls,131,37,18,0
repetition,131,37,19,1
wsls,131,37,19,0
repetition,131,37,20,1
wsls,131,37,20,0
repetition,131,37,21,1
wsls,131,37,21,1
repetition,131,37,22,1
wsls,131,37,22,0
repetition,131,37,23,1
wsls,131,37,23,0
repetition,131,37,24,1
wsls,131,37,24,0
repetition,131,37,25,1
wsls,131,37,25,0
repetition,131,37,26,1
wsls,131,37,26,0
repetition,131,37,27,1
wsls,131,37,27,0
repetition,131,37,28,1
wsls,131,37,28,1
repetition,131,37,29,1
wsls,131,37,29,0
repetition,131,37,30,1
wsls,131,37,30,0
repetition,131,37,31,1
wsls,131,37,31,0
repetition,131,37,32,1
wsls,131,37,32,0
repetition,131,37,33,1
wsls,131,37,33,0
repetition,131,37,34,1
wsls,131,37,34,0
repetition,131,37,35,1
wsls,131,37,35,0
repetition,131,37,36,1
wsls,131,37,36,0
repetition,131,37,37,1
wsls,131,37,37,1
repetition,131,37,38,1
wsls,131,37,38,1
repetition,131,37,39,1
wsls,131,37,39,0
repetition,131,37,40,1
wsls,131,37,40,1
repetition,131,37,41,1
wsls,131,37,41,0
repetition,131,37,42,1
wsls,131,37,42,1
repetition,131,37,43,1
wsls,131,37,43,1
repetition,131,37,44,1
wsls,131,37,44,0
repetition,131,37,45,1
wsls,131,37,45,1
repetition,131,37,46,1
wsls,131,37,46,1
repetition,131,37,47,1
wsls,131,37,47,1
repetition,131,37,48,1
wsls,131,37,48,1
repetition,131,37,49,1
wsls,131,37,49,1
repetition,131,37,50,1
wsls,131,37,50,1
repetition,131,37,51,1
wsls,131,37,51,0
repetition,131,37,52,1
wsls,131,37,52,1
repetition,131,37,53,1
wsls,131,37,53,1
repetition,131,37,54,1
wsls,131,37,54,0
repetition,131,37,55,1
wsls,131,37,55,1
repetition,131,37,56,1
wsls,131,37,56,1
repetition,131,37,57,1
wsls,131,37,57,0
repetition,131,37,58,1
wsls,131,37,58,1
repetition,131,37,59,1
wsls,131,37,59,0
repetition,131,37,60,1
wsls,131,37,60,0
repetition,131,37,61,1
wsls,131,37,61,0
repetition,131,37,62,1
wsls,131,37,62,0
repetition,131,37,63,1
wsls,131,37,63,0
repetition,131,37,64,1
wsls,131,37,64,1
repetition,131,37,65,1
wsls,131,37,65,0
repetition,131,37,66,1
wsls,131,37,66,1
repetition,131,37,67,1
wsls,131,37,67,0
repetition,131,37,68,1
wsls,131,37,68,0
repetition,131,37,69,1
wsls,131,37,69,0
repetition,131,37,70,1
wsls,131,37,70,0
repetition,131,37,71,1
wsls,131,37,71,0
repetition,131,37,72,1
wsls,131,37,72,1
repetition,131,37,73,1
wsls,131,37,73,0
repetition,131,37,74,1
wsls,131,37,74,1
repetition,131,37,75,1
wsls,131,37,75,1
repetition,131,37,76,1
wsls,131,37,76,0
repetition,131,37,77,1
wsls,131,37,77,1
repetition,131,37,78,1
wsls,131,37,78,1
repetition,131,37,79,1
wsls,131,37,79,1
repetition,131,37,80,1
wsls,131,37,80,1
repetition,131,37,81,1
wsls,131,37,81,1
repetition,131,37,82,1
wsls,131,37,82,0
repetition,131,37,83,1
wsls,131,37,83,0
repetition,131,37,84,1
wsls,131,37,84,1
repetition,131,37,85,1
wsls,131,37,85,0
repetition,131,37,86,1
wsls,131,37,86,0
repetition,131,37,87,1
wsls,131,37,87,0
repetition,131,37,88,1
wsls,131,37,88,0
repetition,131,37,89,1
wsls,131,37,89,1
repetition,131,37,90,1
wsls,131,37,90,1
repetition,131,37,91,1
wsls,131,37,91,0
repetition,131,37,92,1
wsls,131,37,92,0
repetition,131,37,93,1
wsls,131,37,93,0
repetition,131,37,94,1
wsls,131,37,94,0
repetition,131,37,95,1
wsls,131,37,95,1
repetition,131,37,96,1
wsls,131,37,96,0
repetition,131,37,97,1
wsls,131,37,97,1
repetition,131,37,98,1
wsls,131,37,98,0
repetition,131,37,99,1
wsls,131,37,99,0
repetition,131,37,100,1
wsls,131,37,100,0
repetition,131,37,101,1
wsls,131,37,101,0
repetition,131,37,102,1
wsls,131,37,102,0
repetition,131,37,103,1
wsls,131,37,103,1
repetition,131,37,104,1
wsls,131,37,104,0
repetition,131,37,105,1
wsls,131,37,105,1
repetition,131,37,106,1
wsls,131,37,106,0
repetition,131,37,107,1
wsls,131,37,107,1
repetition,131,37,108,1
wsls,131,37,108,1
repetition,131,37,109,1
wsls,131,37,109,1
repetition,131,37,110,1
wsls,131,37,110,1
repetition,131,37,111,1
wsls,131,37,111,1
repetition,131,37,112,1
wsls,131,37,112,1
repetition,131,37,113,1
wsls,131,37,113,0
repetition,131,37,114,1
wsls,131,37,114,1
repetition,131,37,115,1
wsls,131,37,115,0
repetition,131,37,116,1
wsls,131,37,116,0
repetition,131,37,117,1
wsls,131,37,117,0
repetition,131,37,118,0
wsls,131,37,118,1
repetition,131,37,119,0
wsls,131,37,119,0
repetition,131,37,120,0
wsls,131,37,120,0
repetition,131,37,121,0
wsls,131,37,121,1
repetition,131,37,122,0
wsls,131,37,122,0
repetition,131,37,123,0
wsls,131,37,123,1
repetition,131,37,124,0
wsls,131,37,124,0
repetition,131,37,125,0
wsls,131,37,125,1
repetition,131,37,126,0
wsls,131,37,126,1
repetition,131,37,127,1
wsls,131,37,127,1
repetition,131,37,128,1
wsls,131,37,128,0
repetition,131,37,129,1
wsls,131,37,129,1
repetition,131,37,130,1
wsls,131,37,130,0
repetition,131,37,131,1
wsls,131,37,131,1
repetition,131,37,132,1
wsls,131,37,132,1
repetition,131,37,133,1
wsls,131,37,133,0
repetition,131,37,134,1
wsls,131,37,134,1
repetition,131,37,135,1
wsls,131,37,135,1
repetition,131,37,136,1
wsls,131,37,136,1
repetition,131,37,137,1
wsls,131,37,137,0
repetition,131,37,138,1
wsls,131,37,138,1
repetition,131,37,139,0
wsls,131,37,139,1
repetition,131,37,140,0
wsls,131,37,140,1
